user.screen_name,full_text,id
don_furious,"Why is the white man not allowed to have a country? 

Why is it fair the immigrant gets two countries; while I get none?",1382450713075277824
tacticalfiend,"still much better than how I was in 2014 but I wish I never took the vienna tumor treatment that made me depressed

only asked the romanian immigrant doctor about it and he said 'deal with it lol' so I kept taking it. maybe if I asked someone else about it they would've listened",1382450687339024385
Troy_Arcadia,"@2ndTimothyThree I'm not racist but I've had it with these people trashing America, using the race card, blaming everything on white people, BLM sets cities on fire but they can't be blamed because white people oppress them, they gloat and taunt in their stolen election. Never held accountable",1382450658310258689
psona1787,@SaveH4EADs @SlatterVandana Thanks to state rep @SlatterVandana for speaking with legal immigrant women who have lost jobs &amp; careers due to the massive #H4EADdelays the processing timings are all the way up-to 24months making it impractical to remain employed. This needs to be fixed asap #WomenForcedToQuit,1382450561916674049
Mr_Munin,"@Dianchik_15 @ACTBrigitte The newspapers and media  were trashing her BEFORE they even got married, there was problems long before this. She played the race card because race was the problem, asking how dark the child will be? Kate had no problems entering the royals, NONE.  Meghan got hate from day 1",1382450547316420611
jettieG,"C'mon, anything to get this SJW crybaby Nakagawa out of New West. https://t.co/ovovuKOC4S",1382450528735547394
SheilaSobrany,"“The Immigrant: Living a thousand lives” talk sharing life experience, work &amp; overcoming the challenges inspires both our students &amp; staff. Thank you @mshmjohnson for making the Empowerment to Greatness series with us @HAEDIF1 @SHAREDIN2  @CNOBME_SAG @SkyFlier6981 @MiddlesexUni https://t.co/WyFjs0T8y5",1382450504110858245
kaxmxngmxk,"I was surprised to find there are now 3-4 African restaurants in Fargo, last time we were through there. Of course that’s what we ate, the other options being Chili’s or Cheesecake Factory. The idea that Nodaks are in any way put upon by the state becoming 1% African immigrant",1382450439858294787
Badger12Bucky,"All my Followers are too smart, they know the Media is Propaganda SJW's!",1382450428898635784
shhshshrrr,"fuck french! IDC im an immigrant that already speaks 3 languages, why should I learn one that nobody in my area speaks and was never taught to me by this public school system in any structured way? https://t.co/vC4AtjAreJ",1382450423244656643
MONEYPHONEBLING,Come slide up n down on this cock nigger 😂,1382450419801083906
IyamboPrince,@PendaVilho @RTutorboy @Walenga95 Nigger went after sisters and the zali unprovoked 😂😂😂,1382450416189865988
estarianne,@govkristinoem So no immigrant noncititizens are allowed in South Dakota?  Is this constitutional? 🤔,1382450406693818378
JoeHypocrite,@DeadPoolLiberty @TheDailyShow I feel you.  We should start a program for people to open their homes to immigrant. I want to help as long as it’s not my house.,1382450400553472001
rowdyfella6,"@platypuf1 I know who you're thinking of and I don't think she's crazy right wing (think being the imperative word), the one I'm talking about was a year behind us

She posts like full on Turning Point USA/Bernie Sanders Epically DESTROYS SJW In Debate type clips on her stories",1382450378621419525
SuperSashaX,@TheRalphRetort Something good came out of Gamergate after all.,1382450369662492677
The_Realest4_,@WWEREALONE Lmaoooo and she tried to pull the race card https://t.co/WGJxCFCy03,1382450331376816132
greg_lafave,@SenSchumer @AOC Stop playing the race card. Just stop!,1382450316172464132
o_relius,"Judging by your last name, appears you're possibly married to a generational immigrant. https://t.co/P7WFDVpylx",1382450282681004039
The_Reaper2008,"@mjarbo Can’t believe you got a Capitol Hill officer killed.
At least we know now who killed Officer Sicknick. We know you hate cops ever since you pissed your pants when one of them pointed a shotgun in your face. #GamerGate https://t.co/kh3pLtzah5",1382450157225189384
real_freedomnow,"@okaMashaba Oka not all poor blacks hate whites
But I get ur Point that certain SA Politicians plays the Race Card to :
Foster Victimhood so 2 keep their followers in mental slavery &amp; dont come up with Credible Policies 2 Create wealth and Jobs.A shame !
@Nkweeng1 @Amika94855371
@PFirst2021",1382450120910909442
Cyndalooo,"@govkristinoem Wow can you imagine being stuck in South Dakota? I mean just in general, not just if you're an immigrant. It's almost as bad as Kansas.",1382450118553526276
fatwheezybloke,"@TheCanaryUK Suri if it's good enough for our service personnel, it's good enough for an illegal immigrant.",1382450094197370890
Christi85689833,"@Maxog3n Aroace kid with anxiety, ADHD, and PCOS who has Greek immigrant parents lol",1382450072428945409
LavassarHelena,@govkristinoem I'm an immigrant and a naturalized citizen.  Please call me after you have read the Parable of the Good Samaritan.,1382450065646649345
nnarenkrishna,Thanks to staff of @SenatorCantwell for hearing out issues legal immigrant women r facing due to #H4EADdelays Unnecessary biometrics r the biggest hurdles in getting permits processed in timely manner making it impractical to remain employed. Plz help fix this https://t.co/hV9kSiiOi1,1382450029797855232
RadioTodd13,"@realDailyWire If you want to know what SJW's on the right look like, look no further than The Daily Wire. 🤣",1382450025834414081
a1magfly,@nutmeg3isme @govkristinoem Unless she has tribal family ties she is the immigrant in her state.,1382450019857432577
Czkl4,"@govkristinoem Kristi, I'd gladly trade you for an immigrant",1382450016942501889
sharonl85017244,"from henceforth let in be know the democrats are the immigrant party, Americans switch to Republican.",1382450008256098304
CalameDiana,"""Sioux Falls-South Dakota. . . The industry has historically relied on foreign-born workers- from people IN the COUNTRY ILLEGALLY 2 refugees-4 some of Americas most DANGEROUS JOBS""-Kristi-dont U mean UNLESS they work at one of your meat processing plant-https://t.co/4crExdWsbR https://t.co/TyzYhAYlJH",1382449986328268804
Zanemali_,@DeeRolaz_ Mkr the years build up ke. 2012 was a long time ago kwi UCL. Be careful,1382449969832017921
adeextra,Priti Patel loses case after she tried to deport Nigerian migrant https://t.co/juLV7mxLl9 via @MailOnline,1382449965658701829
Aissa4Assembly,"A lot of people ask me why we are running against incumbents. Well, how could we not when we got politicians like this who think it’s okay to silence protesters and funneling Black and immigrant communities into the criminal justice system. 🧵 https://t.co/v3NozwPKWj",1382449959577006082
ViscountLe8ton,@Mike_Immigrant How much????? Jesus effing Christ.,1382449918506328067
solomicky2,@schraubd @GileadIni It’s all about the distribution of the immigrant population. The Dems are trying to flip Texas and make it into another California (where most of the Vietnamese immigrants reside).,1382449847240908802
nnarenkrishna,Thanks to staff of @SenatorCantwell for hearing out issues legal immigrant women r facing due to #H4EADdelays Unnecessary biometrics r the biggest hurdles in getting permits processed in timely manner making it impractical to remain employed. Plz help fix this https://t.co/V5MeRMekq1,1382449812860071937
RaisingOneBrow,"Any immigrant moved to South Dakota would by definition be documented (and most likely a refugee, which is a legal form of immigration in the United States) but Kristi gonna Kristi https://t.co/tWuDFURe0x",1382449810591133699
AAIUSA,"This week's #ArabAmericanHeritageMonth profile celebrates the award winning &amp; best-selling author @LailaLalami, whose books beautifully share the stories of the #ArabAmerican and #immigrant experience in America. https://t.co/l4UrbDQlkY https://t.co/Ls2do1Ph35",1382449810461065216
mighty_jar,"@pyynxx @beavis617 @JamilSmith If the police tell you to get out of the car, you should get out. He would know this instead of trying to be an SJW and causing a veteran and police officer to lose his job.",1382449761698058248
DawsonLanham,"@OregonBlueDog Ferguson riots got me into politics, watched Ben Shapiro vs feminist/ SJW videos. Was attracted to trumps personality in 2016, supported him all 4 years, watched crowder a lot, voted for first time in 2020, found RW populist Twitter and have been here since.",1382449752701345801
nice2meatu,"@webrocker With guitars:

Vulfpeck - Dean town
Black Sabbath - Iron Man
Fink - Warm Shadow
Idles - Mother
Led Zeppelin  - Immigrant Song
Janis Joplin - Turtle Blues
Faith no More - Midlife Crisis
RHCP - Give it away
James Brown - Superbad
Beatles - Come together
Rolling Stones - Brown sugar",1382449713052520456
tigerlilly1122,"Immigrant also,fuck you kristi",1382449690311069696
a1magfly,@govkristinoem Get the hell off tribal lands. You are an immigrant in your own state.,1382449665430282248
MrAnticommunist,"@TailedFeature @HAMMERbio Who needs satire or absurdist humor?👆🤔😯
Unless she was trying to be funny, BBC style funny... well, she was cringeworthy-funny but smiles aren't on my mind.

Diversity is a stand-in word for a race card exploitation in 2021.",1382449663580667904
GodGz1,Oh. Because whitey said nigger island. And the blacks said nigga island. Like Jamaica and Haiti,1382449607259529217
alakhdhary,"@CAIRNational @NoMuslimBanEver @DeanObeidallah @NihadAwad @RobertSMcCaw @IlhanMN @RashidaTlaib @RepAOC @RepAndreCarson @MuslimJustice @bridgeinit @TheMuslimGuy Diversity visa winners #DV2017-2020 denied under Muslim/African/Immigrant Bans should've been lawful permanent residents of US. A new bill like the one in 1998 will help them. Congress needs to act.
#I_Want_My_Miracle_Back 
#MuslimBan 
#AfricanBan
#NoBan https://t.co/us2eYkX5yu",1382449595368751104
psona1787,@SaveH4EADs @SenatorCantwell Thanks to staff of @SenatorCantwell for hearing out issues legal immigrant women r facing due to #H4EADdelays Unnecessary biometrics r the biggest hurdles in getting permits processed in timely manner making it impractical to remain employed. Plz help fix this #WomenForcedToQuit,1382449568470605825
